When will I find out how much aid I will receive for my study abroad?,"If you are applying for the fall semester or the full year, you will be notified at the same time you get your award letter for academic year provided you turned in your Study Abroad Supplement by the deadline. If you are applying for the spring semester, you will be notified in early December."
What happens with the monthly Harvard Student Billing Statement?,"All your financial aid will be disbursed to your Harvard termbill, and we will release your financial aid from your termbill directly to you. Your Harvard statement may take a few months to reconcile. Normally, you will not need to make any payments to Harvard while you are studying abroad unless you are being billed for a Harvard-sponsored program, or if your financial aid does not cover your Harvard Student Services Fee."
Who receives the bill from the study abroad program?,The programs will send the bill to you or your family.
What should I do if my program requires that I make a deposit prior to when my financial aid would ordinarily be disbursed? Does financial aid cover my air travel?,"Usually, the family will pay the deposit and purchase the plane ticket as a part of the family contribution towards educational costs. If you have high financial need or if most of your educational costs are being met with financial aid, then you should contact your financial aid officer. We will work with you either to waive or reduce the deposit, or possibly pay it as necessary. We also may release funds to help you purchase your plane ticket."
Is it more expensive to study abroad?,"Since we use the same expected family contribution whether you are studying at Harvard or abroad, the cost to your family should be the same in both cases. However, if a budget is more than $5,000 above your Harvard standard budget, the costs in excess of that $5,000 threshold will not be eligible for additional scholarship funding. A subsidized loan will usually be available to meet these additional expenses. If while abroad you find that your necessary living expenses are substantially higher than anticipated, please contact your financial aid officer. You may be eligible for additional scholarship or a subsidized loan to help meet these expenses. It is to your benefit to contact your financial aid officer before using credit cards to meet unanticipated expenses. If you are worried that you do not have resources to fall back upon in the case of urgent expenses while abroad, or to allow you to take advantage of discretionary travel or cultural opportunities that may come up, we may be able to offer you an "unexpected expenses loan" in advance of your departure. This is a subsidized loan that you can take out for your time abroad. If you don't end up using the loan funds while abroad, you can simply return them when you return. Interest on these funds does not begin to accrue until 6 months after graduation/withdrawal, so they may be a much better option than credit cards to help you manage expenses."
What should I do if I am planning to Study Abroad for academic credit for part or all of next year?,Please contact our office to determine your budget. Instructions and deadlines are here.
Am I eligible to use financial aid for study abroad?,"If you are receiving financial aid and are approved for academic credit during the academic year at another institution, your aid should be available to help cover your costs. The Office of International Education (OIE) determines your program is eligible for academic credit, and the Financial Aid Office (FAO) will work with you to determine the amount of aid you are eligible to receive for your study."
How does the Financial Aid Office determine my study abroad budget?,"As with your Harvard budget, your study abroad budget will include a combination of billed and non-billed costs. We construct the budget from the program information that you submit on your Supplement, and these costs will include tuition and fees, room and board, and a standard allowance for personal expenses and books. In addition, we will include a standard allowance for air travel to the area of the world in which you will be studying and will include any additional non-discretionary expenses (e.g. visa/passport costs, medical expenses for required shots) that are specific to your program. Lastly, you will continue to be billed for the Harvard Student Services Fee during the semester(s) that you are abroad, so this will be built into your budget."
How do I know if I need to submit a Consortium Agreement?,You will need to get a Consortium Agreement completed if you are attending a program affiliated with a U.S. college or university. Please have this form completed as soon as possible before you go abroad. You do not need this form if you are going on a Harvard program or direct enrolling abroad.
Where do I go for budgeting workshops?,"The Office of International Education (OIE) holds evening study breaks hosted by OIE student advisers to provide budget support. These student advisers have just returned from some of the most popular destinations such at the UK, France, and Spain, and will be able to help you in thinking about your budget. For more information, please contact the OIE. Drop-in hours for budgeting questions are available at the Financial Aid Office (FAO) and the OIE on a walk-in basis to assist students with completing the Study Abroad Supplement. If you would like help with your budget, please bring photocopies of your program descriptions showing anticipated costs as well as your Study Abroad Supplement with you to one of the workshops. Please check the Study Abroad section of our website for the latest information on times and dates of the workshops."
How do I notify the Financial Aid Office about my plans to study abroad?,"Complete the Study Abroad Supplement and return it, along with all supporting documents substantiating your budget, to the FAO. If you are planning to study abroad in the fall semester or for the full academic year, the form is due May 1st. If you are planning to study in the spring semester, the form is due October 31st. Be sure to attach photocopies of your program budget to the Supplement. Please submit the Supplement by these deadlines, even if you do not know all the answers to the questions, as you can always update it later."
How much financial aid will be sent to the program and how much to me?,"The Financial Aid Office takes the anticipated financial aid for the semester(s) and subtracts any balance due to your Harvard term bill, including any back balance from the previous semester. The remaining amount will be refunded to you and you will be expected to make payments to the study abroad program as required."
What if I feel like my living expenses are higher than were anticipated?,"We encourage you to email your financial aid officer. While we do our best to construct an appropriate budget for you in advance based on the information provided by your program, we recognize that you may encounter higher costs during your time abroad. It is definitely to your benefit to contact your financial aid officer before relying on credit cards to help meet the difference in your expenses. We may be able to offer you additional scholarship or a subsidized loan to help with these unanticipated costs."
What happens if I have questions or problems while I am abroad?,"We want you to have an enjoyable and enriching study abroad experience. Although you may be very far away from Cambridge, the Financial Aid Office is still here as a resource to you, and we hope that you will be in touch with our office if we can be of any help to you."
What happens to my loans while I study abroad?,"While studying full-time and working towards your degree, your loans should not go into repayment. If they do, you need to provide written enrollment verification directly from your program either to the Federal Government (for your Direct Loan) or to Harvard (for your Perkins and/or Harvard Loans). You can download the deferment forms from the Student Loan Office. Do not ignore these notices or your loans may go into default."
